family,dataset,regime,config_id,pool_size,metric_cutoff,query_id,pair_name,pair_family,unrepaired_ndcg,repaired_ndcg,delta_ndcg,graph_is_cyclic,repair_applied,solver_status,solver_proven_optimal,solver_time_s,removed_weight,n_edges_removed,top_k_membership_changed,top_k_order_changed,full_ranking_changed,reused_from
canonical,scidocs,ms1,pool20_ndcg20,20,20,4715401473dca02ebaa5bdd4d4003705ed91c380,copeland_hybrid,hybrid,0.7030069601745773,0.699866776779905,-0.003140183394672258,True,True,optimal,True,0.023444175720214844,7.666878408883208,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,4715401473dca02ebaa5bdd4d4003705ed91c380,balance_hybrid,hybrid,0.7109050375811679,0.7042036765468256,-0.006701361034342268,True,True,optimal,True,0.023444175720214844,7.666878408883208,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,4715401473dca02ebaa5bdd4d4003705ed91c380,pagerank_graph,graph,0.7782268767850943,0.699866776779905,-0.07836010000518923,True,True,optimal,True,0.023444175720214844,7.666878408883208,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,4715401473dca02ebaa5bdd4d4003705ed91c380,rank_centrality_graph,graph,0.7576613228218994,0.7042036765468256,-0.05345764627507377,True,True,optimal,True,0.023444175720214844,7.666878408883208,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,4715401473dca02ebaa5bdd4d4003705ed91c380,markov_hybrid,hybrid,0.7086346316506176,0.7109050375811679,0.002270405930550279,True,True,optimal,True,0.023444175720214844,7.666878408883208,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,4715401473dca02ebaa5bdd4d4003705ed91c380,bradley_terry_graph,graph,0.6979752549218413,0.6979752549218413,0.0,True,True,optimal,True,0.023444175720214844,7.666878408883208,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,copeland_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,balance_graph,graph,0.6309297535714575,0.6309297535714575,0.0,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,markov_graph,graph,0.6309297535714575,1.0,0.36907024642854247,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,copeland_hybrid,hybrid,1.0,1.0,0.0,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,balance_hybrid,hybrid,0.6309297535714575,0.6309297535714575,0.0,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,pagerank_graph,graph,0.6309297535714575,1.0,0.36907024642854247,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,rank_centrality_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,markov_hybrid,hybrid,0.6309297535714575,0.6309297535714575,0.0,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,bradley_terry_graph,graph,1.0,1.0,0.0,True,True,optimal,True,0.022737503051757812,6.2439665718198665,29,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,copeland_graph,graph,0.27894294565112987,0.3010299956639812,0.022087050012851328,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,balance_graph,graph,0.3562071871080222,0.3562071871080222,0.0,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,markov_graph,graph,0.3562071871080222,0.3562071871080222,0.0,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,copeland_hybrid,hybrid,0.31546487678572877,0.3562071871080222,0.04074231032229342,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,balance_hybrid,hybrid,0.3562071871080222,0.3562071871080222,0.0,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,pagerank_graph,graph,0.3010299956639812,0.3562071871080222,0.055177191444040985,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,rank_centrality_graph,graph,0.2890648263178879,0.3562071871080222,0.0671423607901343,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,markov_hybrid,hybrid,0.38685280723454163,0.38685280723454163,0.0,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,3be10c45163c61dfb9f250412699b3f8cb0ada1d,bradley_terry_graph,graph,0.3010299956639812,0.31546487678572877,0.014434881121747567,True,True,optimal,True,0.02085566520690918,10.497810498201183,61,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,566c89a1ace18f57ac3212e6d62634b501990b31,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021669626235961914,0.3562432421124655,1,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,copeland_graph,graph,0.37007816335371563,0.36542522267769423,-0.0046529406760214,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,balance_graph,graph,0.3556087808472863,0.3556087808472863,0.0,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,markov_graph,graph,0.3556087808472863,0.3644594876849889,0.008850706837702615,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,copeland_hybrid,hybrid,0.3794502619073723,0.3794502619073723,0.0,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,balance_hybrid,hybrid,0.3841032025833937,0.3841032025833937,0.0,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,pagerank_graph,graph,0.334582489887906,0.3502714625447977,0.015688972656891675,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,rank_centrality_graph,graph,0.3316160374459783,0.3591221693825003,0.027506131936522016,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,markov_hybrid,hybrid,0.3841032025833937,0.3841032025833937,0.0,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,370fda29c5aaff285311a87824c5f28db33da021,bradley_terry_graph,graph,0.38944052088588227,0.37007816335371563,-0.01936235753216664,True,True,optimal,True,0.020756006240844727,11.59929984590585,47,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,copeland_graph,graph,0.5,0.5,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,balance_graph,graph,0.43067655807339306,0.43067655807339306,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,markov_graph,graph,0.43067655807339306,0.43067655807339306,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,copeland_hybrid,hybrid,0.6309297535714575,0.6309297535714575,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,balance_hybrid,hybrid,0.5,0.5,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,pagerank_graph,graph,0.43067655807339306,0.43067655807339306,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,rank_centrality_graph,graph,0.43067655807339306,0.43067655807339306,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,markov_hybrid,hybrid,0.5,0.5,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,6c89453c09abde95d998f5acd244f00519472ee0,bradley_terry_graph,graph,0.43067655807339306,0.43067655807339306,0.0,True,True,optimal,True,0.021135807037353516,2.839942837395859,22,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,copeland_graph,graph,0.38966726704134397,0.3662998801016243,-0.02336738693971968,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,balance_graph,graph,0.3751348367016785,0.3662998801016243,-0.008834956600054233,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,markov_graph,graph,0.3751348367016785,0.3662998801016243,-0.008834956600054233,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,copeland_hybrid,hybrid,0.37104986336587487,0.3662998801016243,-0.004749983264250579,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,balance_hybrid,hybrid,0.3662998801016243,0.3662998801016243,0.0,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,pagerank_graph,graph,0.450298208728463,0.3662998801016243,-0.0839983286268387,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,rank_centrality_graph,graph,0.39416532387447784,0.37104986336587487,-0.02311546050860297,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,markov_hybrid,hybrid,0.3662998801016243,0.3662998801016243,0.0,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,bradley_terry_graph,graph,0.38074983612905977,0.3662998801016243,-0.014449956027435484,True,True,optimal,True,0.021922588348388672,18.815421426595012,66,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,copeland_graph,graph,0.3010299956639812,0.3010299956639812,0.0,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,balance_graph,graph,0.31546487678572877,0.3010299956639812,-0.014434881121747567,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,markov_graph,graph,0.3333333333333333,0.3010299956639812,-0.03230333766935212,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,copeland_hybrid,hybrid,0.3562071871080222,0.3562071871080222,0.0,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,balance_hybrid,hybrid,0.3562071871080222,0.3333333333333333,-0.022873853774688868,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,pagerank_graph,graph,0.5,0.3562071871080222,-0.14379281289197782,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,rank_centrality_graph,graph,0.43067655807339306,0.3010299956639812,-0.12964656240941186,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,markov_hybrid,hybrid,0.3562071871080222,0.3333333333333333,-0.022873853774688868,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,714c194a2fc326151b905270558aa137f9f22730,bradley_terry_graph,graph,0.3010299956639812,0.3010299956639812,0.0,True,True,optimal,True,0.020867586135864258,15.117620880740347,48,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,c79b88a8d8ba491cead38b431703d84015153a8f,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021233558654785156,9.857735516856874,46,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,balance_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,markov_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,copeland_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,balance_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,pagerank_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,rank_centrality_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,markov_hybrid,hybrid,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,False,False,
canonical,scidocs,ms1,pool20_ndcg20,20,20,b2a20116c0609e23d3adfeaa604500fddca66178,bradley_terry_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.021244049072265625,8.313264291098005,35,False,True,True,
canonical,scidocs,ms1,pool20_ndcg20,20,20,8a93cd1b6fbf7c8c86637bae18d979dafeb9a7c1,copeland_graph,graph,0.0,0.0,0.0,True,True,optimal,True,0.020537137985229492,2.571199571958995,17,False,True,True,
