dataset,pool_label,regime,query_id,post_pool_removed_count,pre_pool_removed_count,removed_edge_jaccard
scidocs,canonical,ms2,3d23666c6d97d6ba3c86044d83c697821084bed6,0,0,1.0
scidocs,canonical,ms2,3f95e155b1c40911149fe994197a502ef44ebbbe,0,0,1.0
scidocs,canonical,ms2,43da9037d50745002195abb864243ecc75d4b040,0,0,1.0
scidocs,canonical,ms2,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,0,0,1.0
scidocs,canonical,ms2,458f1428273254fc5dd399f3c104f507680ddd54,0,0,1.0
scidocs,canonical,ms2,4649e3279edf653135f1f31da3e242ba451a93de,0,0,1.0
scidocs,canonical,ms2,4715401473dca02ebaa5bdd4d4003705ed91c380,0,0,1.0
scidocs,canonical,ms2,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,0,0,1.0
scidocs,canonical,ms2,4b80771429b786ea87740738378ba1eb1504a57f,0,0,1.0
scidocs,canonical,ms2,566c89a1ace18f57ac3212e6d62634b501990b31,0,0,1.0
scidocs,canonical,ms2,59e2037f5079794cb9128c7f0900a568ced14c2a,0,0,1.0
scidocs,canonical,ms2,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,0,0,1.0
scidocs,canonical,ms2,5bb6b779de7929c573f39cd84169cafbd72e5bae,0,0,1.0
scidocs,canonical,ms2,5e1b80b4774582b948c6dcd656daaba6724ffc2d,0,0,1.0
scidocs,canonical,ms2,648678f1edab0d2139958070744b826d2b24c79e,0,0,1.0
scidocs,canonical,ms2,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,0,0,1.0
scidocs,canonical,ms2,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0,0,1.0
scidocs,canonical,ms2,6c89453c09abde95d998f5acd244f00519472ee0,0,0,1.0
scidocs,canonical,ms2,714c194a2fc326151b905270558aa137f9f22730,0,0,1.0
scidocs,canonical,ms2,73d54af530d22599cc76b9785ae0a663cc694df2,0,0,1.0
scidocs,canonical,ms2,7492683af60d02dbd658acdc61249571f8c20fc8,0,0,1.0
scidocs,canonical,ms2,74bd4761b373447079c6e5cd31832c00fab2fa77,0,0,1.0
scidocs,canonical,ms2,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,0,0,1.0
scidocs,canonical,ms2,76dac031066a95715a3b116eb2094ec9bdd15171,0,0,1.0
scidocs,canonical,ms2,7707c7aac35a4d206eb061305256452051ae4dcf,0,0,1.0
scidocs,canonical,ms2,78495383450e02c5fe817e408726134b3084905d,0,0,1.0
scidocs,canonical,ms2,79e13ff4a21f13d3839422568274ea84a9fe42b5,0,0,1.0
scidocs,canonical,ms2,7a373793804ea9813d64641919e14841f927c38f,0,0,1.0
scidocs,canonical,ms2,7b6652910c5cc0df9ff6bc91912a02e58a742d26,0,0,1.0
scidocs,canonical,ms2,7c88a0f765ce3c9025345cf133251cb947fe6ee5,0,0,1.0
scidocs,canonical,ms2,7db20fcc1d71edc32c365f145148d24b9f1427a5,0,0,1.0
scidocs,canonical,ms2,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,0,0,1.0
scidocs,canonical,ms2,84424eee012089dac9414979f0cb1465c97c4408,0,0,1.0
scidocs,canonical,ms2,8501e330d78391f4e690886a8eb8fac867704ea6,0,0,1.0
scidocs,canonical,ms2,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,0,0,1.0
scidocs,canonical,ms2,8a93cd1b6fbf7c8c86637bae18d979dafeb9a7c1,0,0,1.0
scidocs,canonical,ms2,8bb3a478db8951f42198a885d7245d58036ba55c,0,0,1.0
scidocs,canonical,ms2,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,0,0,1.0
scidocs,canonical,ms2,8fad88b5678bfecab78d0d6389f649ccfb310d22,0,0,1.0
scidocs,canonical,ms2,8ff6581f94c366e34c6f2d55806f7781194c33c8,0,0,1.0
scidocs,canonical,ms2,9003fb79e7848ced3be975c3d87a9348a4b8d377,0,0,1.0
scidocs,canonical,ms2,924544f503070bb390cc51e4bac9cbb3171aa03f,0,0,1.0
scidocs,canonical,ms2,958ebc7e24012b419316489515f2c2f908773bd5,0,0,1.0
scidocs,canonical,ms2,9a7e12ef462e779263ee3f2dd415d2d21233f15d,0,0,1.0
scidocs,canonical,ms2,9e76a700f03ef476b964b27e23c071163e44c232,0,0,1.0
scidocs,canonical,ms2,a04b5b99f5d9d8748843e870536a4a9f65562012,0,0,1.0
scidocs,canonical,ms2,a1be02429ab4ec852656f8833c3160f4592cc547,0,0,1.0
scidocs,canonical,ms2,a1f5c39aece58f6504e0334d96eaede32c7329cf,0,0,1.0
scidocs,canonical,ms2,a22e737d38a1bc671893a7ed341aba436571097a,0,0,1.0
scidocs,canonical,ms2,a65196dfff31425281c690a7f2ca65247147da6b,0,0,1.0
scidocs,canonical,ms2,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,0,0,1.0
scidocs,canonical,ms2,ac58b487e864afafe71c6158553eed10fbc8eef5,0,0,1.0
scidocs,canonical,ms2,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,0,0,1.0
scidocs,canonical,ms2,ae2b67d03512dd0f13a68636d1d7f83cc889318a,0,0,1.0
scidocs,canonical,ms2,af441a4f1b754ad9b3a4401e8361ad9b66786778,0,0,1.0
scidocs,canonical,ms2,b21951a276dd940e052676b06e193f65fdc297f9,0,0,1.0
scidocs,canonical,ms2,b2a20116c0609e23d3adfeaa604500fddca66178,0,0,1.0
scidocs,canonical,ms2,b8397b4418bb1d576210d9a39d44725d6ffb2a44,0,0,1.0
scidocs,canonical,ms2,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,0,0,1.0
scidocs,canonical,ms2,beac53e8074b4822943a3374ff5e9fed98a891b8,0,0,1.0
scidocs,canonical,ms2,c2e57b2871fdfd06566820c5329815ac06f66197,0,0,1.0
scidocs,canonical,ms2,c79b88a8d8ba491cead38b431703d84015153a8f,0,0,1.0
scidocs,canonical,ms2,ca464085b3da330f2ea895543a78c446a3af1bb6,0,0,1.0
scidocs,canonical,ms2,d2e6250e95af09fefbe638f1580420476a2ecaee,0,0,1.0
scidocs,canonical,ms2,d6b56cc6e05300426b6194dd3f6a38720678827e,0,0,1.0
scidocs,canonical,ms2,ddbb6e0913ac127004be73e2d4097513a8f02d37,0,0,1.0
scidocs,canonical,ms2,ddbf21ca1de9617894b15d45787a27557f02a494,0,0,1.0
scidocs,canonical,ms2,de77514c78432a0b17cf30baa024434173908f89,0,0,1.0
scidocs,canonical,ms2,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,0,0,1.0
scidocs,canonical,ms2,df0ef17f63582603dafb1ac5c489dec1416ecbf4,0,0,1.0
scidocs,canonical,ms2,df39e24c3cc21dc4c79995ec2b424a37dac999c7,0,0,1.0
scidocs,canonical,ms2,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,0,0,1.0
scidocs,canonical,ms2,e48e9cf407af2694ecfefd441c2c28faffdf0835,0,0,1.0
scidocs,canonical,ms2,e659e72b7962c9ad586a2d35a7099550102fb054,0,0,1.0
scidocs,canonical,ms2,e788f08148b4b06f4e537b27b51338f1c88ccea8,0,0,1.0
scidocs,canonical,ms2,e7ec9e900556d9d9e47b274911ad304bcf198256,0,0,1.0
scidocs,canonical,ms2,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,0,0,1.0
scidocs,canonical,ms2,ee6b940d3ae36f9b124586b15a49cec45f24b90a,0,0,1.0
scidocs,canonical,ms2,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,0,0,1.0
scidocs,canonical,ms2,f09db8a42d713774483f023b31e0ee96361823f4,0,0,1.0
scidocs,canonical,ms2,f2d5039b55d626ef5466a80e950bddd5cc1819d4,0,0,1.0
scidocs,canonical,ms2,f365ce3e68cb3795887e93baf5fed5d783b3904e,0,0,1.0
scidocs,canonical,ms2,f754cab548f2c209ea7d932084ef768b92b27614,0,0,1.0
scidocs,canonical,ms2,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,0,0,1.0
scidocs,canonical,ms2,f7f32e86c23a902ac55fba8b8191026f563bec5b,0,0,1.0
scidocs,canonical,ms2,fa8042d025895e22af2d9df3ffb9f67438610fcc,0,0,1.0
scidocs,canonical,ms2,fd4537b92ab9fa7c653e9e5b9c4f815914a498c0,0,0,1.0
scidocs,canonical,ms2,fd65ca4e3ae95302f74bf863988cdb95d6a12824,0,0,1.0
scidocs,task1_larger,ms1,01d208b33561362f7714f714d3bc4a1f7aa1637c,27,26,0.9629629629629629
scidocs,task1_larger,ms1,04e4034344bda5c97015ea634e6eb1b65ef3a898,152,151,0.993421052631579
scidocs,task1_larger,ms1,065985d4d0854c51f52ad7a7507b267d9b88ab1c,85,85,1.0
scidocs,task1_larger,ms1,0674058618d04def58c79a0b28174301ef591433,56,56,0.9310344827586207
scidocs,task1_larger,ms1,071f47b7bc5830643e31dbed82e0375bf9b26559,21,21,1.0
scidocs,task1_larger,ms1,0a40663fdcf7c5fb7cfc459693116c41309e7eca,12,12,1.0
scidocs,task1_larger,ms1,0bf046038a555bc848030a28530f9836e5611b96,96,98,0.9795918367346939
scidocs,task1_larger,ms1,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,67,68,0.9285714285714286
scidocs,task1_larger,ms1,100636ca50edf63d4336bb071f3e172cb0ebccaa,48,48,1.0
scidocs,task1_larger,ms1,129397ed6557da93db5ba18cf112ee7b0a7927d8,55,54,0.9818181818181818
scidocs,task1_larger,ms1,19115f66f6ac1c02568bbb38eceedfa3521a8cc2,62,62,0.9682539682539683
scidocs,task1_larger,ms1,191ea925c2115755b44380c99d84f4a1099b4dcd,106,105,0.9905660377358491
scidocs,task1_larger,ms1,1a66df57f88e689438d505474eff73e3a9180c5b,36,36,1.0
scidocs,task1_larger,ms1,232427099d4a8acf1dc29efc852f09c5964e6165,29,29,1.0
scidocs,task1_larger,ms1,23386571ed332e4a465c0a6fa899f310caa217c8,71,72,0.9861111111111112
scidocs,task1_larger,ms1,23a7c8d9f142184d28e56b0751e172fef6539275,30,31,0.967741935483871
scidocs,task1_larger,ms1,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,111,113,0.9823008849557522
scidocs,task1_larger,ms1,271a4077c037b86fb7daf6bff3e66682322ff7d7,47,46,0.9787234042553191
scidocs,task1_larger,ms1,281b6888d5df1dddb350fac4e9be5c8272519109,0,0,1.0
scidocs,task1_larger,ms1,28e0707528f78fecb26fe7f003d94f6a5de32b98,24,23,0.9583333333333334
scidocs,task1_larger,ms1,2bd338ef8751b62d23e53fbb44d67042d634da2f,126,123,0.9761904761904762
scidocs,task1_larger,ms1,30c9a7660281ad8e4538ff9beb20282c74fac810,87,80,0.9195402298850575
scidocs,task1_larger,ms1,3136f52540fb7925998eff94e9c016d2e1a6fe12,58,60,0.9666666666666667
scidocs,task1_larger,ms1,335ad0ff82c728aca99fb0059c607cb18129526f,20,20,1.0
scidocs,task1_larger,ms1,3565d884735ead613a5aa0903f06a2cc86d05b6b,6,6,1.0
scidocs,task1_larger,ms1,370fda29c5aaff285311a87824c5f28db33da021,86,85,0.9655172413793104
scidocs,task1_larger,ms1,373f76633cc1f6c7a421e31c989842021a52fca4,72,72,1.0
scidocs,task1_larger,ms1,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,1,1,1.0
scidocs,task1_larger,ms1,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,3,1,0.3333333333333333
scidocs,task1_larger,ms1,3a63667284dc8b9687ed1620406030bfe39af3c9,50,51,0.9803921568627451
scidocs,task1_larger,ms1,3b198869df03d98b81c0c882753845a3bca36c63,43,43,1.0
scidocs,task1_larger,ms1,3be10c45163c61dfb9f250412699b3f8cb0ada1d,61,62,0.8636363636363636
scidocs,task1_larger,ms1,3d23666c6d97d6ba3c86044d83c697821084bed6,101,101,1.0
scidocs,task1_larger,ms1,3f95e155b1c40911149fe994197a502ef44ebbbe,31,32,0.96875
scidocs,task1_larger,ms1,43da9037d50745002195abb864243ecc75d4b040,96,81,0.6857142857142857
scidocs,task1_larger,ms1,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,68,68,1.0
scidocs,task1_larger,ms1,458f1428273254fc5dd399f3c104f507680ddd54,10,10,1.0
scidocs,task1_larger,ms1,4649e3279edf653135f1f31da3e242ba451a93de,144,147,0.9795918367346939
scidocs,task1_larger,ms1,4715401473dca02ebaa5bdd4d4003705ed91c380,145,144,0.9659863945578231
scidocs,task1_larger,ms1,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,100,105,0.9523809523809523
scidocs,task1_larger,ms1,4b80771429b786ea87740738378ba1eb1504a57f,21,18,0.8571428571428571
scidocs,task1_larger,ms1,566c89a1ace18f57ac3212e6d62634b501990b31,1,1,1.0
scidocs,task1_larger,ms1,59e2037f5079794cb9128c7f0900a568ced14c2a,97,96,0.9494949494949495
scidocs,task1_larger,ms1,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,38,38,1.0
scidocs,task1_larger,ms1,5bb6b779de7929c573f39cd84169cafbd72e5bae,130,131,0.9923664122137404
scidocs,task1_larger,ms1,5e1b80b4774582b948c6dcd656daaba6724ffc2d,17,18,0.8421052631578947
scidocs,task1_larger,ms1,648678f1edab0d2139958070744b826d2b24c79e,5,5,1.0
scidocs,task1_larger,ms1,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,30,32,0.8235294117647058
scidocs,task1_larger,ms1,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,16,15,0.9375
scidocs,task1_larger,ms1,6c89453c09abde95d998f5acd244f00519472ee0,9,9,0.8
scidocs,task1_larger,ms1,714c194a2fc326151b905270558aa137f9f22730,113,109,0.9646017699115044
scidocs,task1_larger,ms1,73d54af530d22599cc76b9785ae0a663cc694df2,170,169,0.9824561403508771
scidocs,task1_larger,ms1,7492683af60d02dbd658acdc61249571f8c20fc8,104,105,0.9904761904761905
scidocs,task1_larger,ms1,74bd4761b373447079c6e5cd31832c00fab2fa77,9,9,0.8
scidocs,task1_larger,ms1,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,161,162,0.9695121951219512
scidocs,task1_larger,ms1,76dac031066a95715a3b116eb2094ec9bdd15171,11,11,1.0
scidocs,task1_larger,ms1,7707c7aac35a4d206eb061305256452051ae4dcf,88,88,0.8723404255319149
scidocs,task1_larger,ms1,78495383450e02c5fe817e408726134b3084905d,20,19,0.95
scidocs,task1_larger,ms1,79e13ff4a21f13d3839422568274ea84a9fe42b5,31,33,0.9393939393939394
scidocs,task1_larger,ms1,7a373793804ea9813d64641919e14841f927c38f,54,54,1.0
scidocs,task1_larger,ms1,7b6652910c5cc0df9ff6bc91912a02e58a742d26,20,20,1.0
scidocs,task1_larger,ms1,7c88a0f765ce3c9025345cf133251cb947fe6ee5,39,38,0.8780487804878049
scidocs,task1_larger,ms1,7db20fcc1d71edc32c365f145148d24b9f1427a5,11,11,1.0
scidocs,task1_larger,ms1,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,8,9,0.8888888888888888
scidocs,task1_larger,ms1,84424eee012089dac9414979f0cb1465c97c4408,35,34,0.9714285714285714
scidocs,task1_larger,ms1,8501e330d78391f4e690886a8eb8fac867704ea6,32,34,0.9411764705882353
scidocs,task1_larger,ms1,8a6080396fa7195c7c627bea4b2aeeb9ca39b5f8,4,4,1.0
scidocs,task1_larger,ms1,8a93cd1b6fbf7c8c86637bae18d979dafeb9a7c1,22,21,0.9545454545454546
scidocs,task1_larger,ms1,8bb3a478db8951f42198a885d7245d58036ba55c,51,50,0.9803921568627451
scidocs,task1_larger,ms1,8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2,65,67,0.9130434782608695
scidocs,task1_larger,ms1,8fad88b5678bfecab78d0d6389f649ccfb310d22,65,64,0.9846153846153847
scidocs,task1_larger,ms1,8ff6581f94c366e34c6f2d55806f7781194c33c8,162,158,0.9393939393939394
scidocs,task1_larger,ms1,9003fb79e7848ced3be975c3d87a9348a4b8d377,10,10,1.0
scidocs,task1_larger,ms1,924544f503070bb390cc51e4bac9cbb3171aa03f,29,29,1.0
scidocs,task1_larger,ms1,958ebc7e24012b419316489515f2c2f908773bd5,43,43,1.0
scidocs,task1_larger,ms1,9a7e12ef462e779263ee3f2dd415d2d21233f15d,0,0,1.0
scidocs,task1_larger,ms1,9e76a700f03ef476b964b27e23c071163e44c232,27,27,1.0
scidocs,task1_larger,ms1,a04b5b99f5d9d8748843e870536a4a9f65562012,69,59,0.8028169014084507
scidocs,task1_larger,ms1,a1be02429ab4ec852656f8833c3160f4592cc547,33,33,0.9411764705882353
scidocs,task1_larger,ms1,a1f5c39aece58f6504e0334d96eaede32c7329cf,120,121,0.9754098360655737
scidocs,task1_larger,ms1,a22e737d38a1bc671893a7ed341aba436571097a,75,74,0.9866666666666667
scidocs,task1_larger,ms1,a65196dfff31425281c690a7f2ca65247147da6b,68,69,0.7341772151898734
scidocs,task1_larger,ms1,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,71,72,0.9861111111111112
scidocs,task1_larger,ms1,ac58b487e864afafe71c6158553eed10fbc8eef5,43,45,0.9555555555555556
scidocs,task1_larger,ms1,ae0fb9c6ebb8ce12610c477d2388447a13dc4694,153,151,0.9869281045751634
scidocs,task1_larger,ms1,ae2b67d03512dd0f13a68636d1d7f83cc889318a,17,18,0.9444444444444444
scidocs,task1_larger,ms1,af441a4f1b754ad9b3a4401e8361ad9b66786778,31,31,1.0
scidocs,task1_larger,ms1,b21951a276dd940e052676b06e193f65fdc297f9,43,43,1.0
scidocs,task1_larger,ms1,b2a20116c0609e23d3adfeaa604500fddca66178,52,52,0.8909090909090909
scidocs,task1_larger,ms1,b8397b4418bb1d576210d9a39d44725d6ffb2a44,69,69,1.0
scidocs,task1_larger,ms1,b9d502d98e3bb19f8179a4363e3f28c6b6def7a8,33,30,0.8529411764705882
scidocs,task1_larger,ms1,beac53e8074b4822943a3374ff5e9fed98a891b8,171,171,0.9322033898305084
scidocs,task1_larger,ms1,c2e57b2871fdfd06566820c5329815ac06f66197,58,59,0.9830508474576272
scidocs,task1_larger,ms1,c79b88a8d8ba491cead38b431703d84015153a8f,51,49,0.9607843137254902
scidocs,task1_larger,ms1,ca464085b3da330f2ea895543a78c446a3af1bb6,69,67,0.9154929577464789
scidocs,task1_larger,ms1,d2e6250e95af09fefbe638f1580420476a2ecaee,40,40,1.0
scidocs,task1_larger,ms1,d6b56cc6e05300426b6194dd3f6a38720678827e,20,22,0.9090909090909091
scidocs,task1_larger,ms1,ddbb6e0913ac127004be73e2d4097513a8f02d37,20,25,0.8
scidocs,task1_larger,ms1,ddbf21ca1de9617894b15d45787a27557f02a494,32,31,0.8529411764705882
scidocs,task1_larger,ms1,de77514c78432a0b17cf30baa024434173908f89,4,4,1.0
scidocs,task1_larger,ms1,de8e80d409aaaa3244da4f2cb5b5bb053d453cee,30,30,1.0
scidocs,task1_larger,ms1,df0ef17f63582603dafb1ac5c489dec1416ecbf4,155,157,0.9872611464968153
scidocs,task1_larger,ms1,df39e24c3cc21dc4c79995ec2b424a37dac999c7,15,15,1.0
scidocs,task1_larger,ms1,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,103,106,0.9716981132075472
scidocs,task1_larger,ms1,e48e9cf407af2694ecfefd441c2c28faffdf0835,17,17,1.0
scidocs,task1_larger,ms1,e659e72b7962c9ad586a2d35a7099550102fb054,72,72,0.9726027397260274
scidocs,task1_larger,ms1,e788f08148b4b06f4e537b27b51338f1c88ccea8,13,13,1.0
scidocs,task1_larger,ms1,e7ec9e900556d9d9e47b274911ad304bcf198256,1,1,1.0
scidocs,task1_larger,ms1,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,9,9,1.0
scidocs,task1_larger,ms1,ee6b940d3ae36f9b124586b15a49cec45f24b90a,36,36,1.0
scidocs,task1_larger,ms1,ee9596725d1db17f2b1e2207dd3ea260343bfe4f,92,91,0.9891304347826086
scidocs,task1_larger,ms1,f09db8a42d713774483f023b31e0ee96361823f4,62,62,0.9076923076923077
scidocs,task1_larger,ms1,f2d5039b55d626ef5466a80e950bddd5cc1819d4,1,1,1.0
scidocs,task1_larger,ms1,f365ce3e68cb3795887e93baf5fed5d783b3904e,3,3,1.0
scidocs,task1_larger,ms1,f754cab548f2c209ea7d932084ef768b92b27614,8,8,1.0
scidocs,task1_larger,ms1,f7bdc97a6b4c5d65c145479ae74b3a244121ae89,45,46,0.9361702127659575
scidocs,task1_larger,ms1,f7f32e86c23a902ac55fba8b8191026f563bec5b,91,93,0.978494623655914
scidocs,task1_larger,ms1,fa8042d025895e22af2d9df3ffb9f67438610fcc,77,78,0.9871794871794872
scidocs,task1_larger,ms1,fd4537b92ab9fa7c653e9e5b9c4f815914a498c0,48,47,0.9791666666666666
scidocs,task1_larger,ms1,fd65ca4e3ae95302f74bf863988cdb95d6a12824,153,158,0.9559748427672956
scidocs,task1_larger,ms1_drop_mutual,01d208b33561362f7714f714d3bc4a1f7aa1637c,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,04e4034344bda5c97015ea634e6eb1b65ef3a898,16,13,0.8125
scidocs,task1_larger,ms1_drop_mutual,065985d4d0854c51f52ad7a7507b267d9b88ab1c,13,13,1.0
scidocs,task1_larger,ms1_drop_mutual,0674058618d04def58c79a0b28174301ef591433,10,11,0.9090909090909091
scidocs,task1_larger,ms1_drop_mutual,071f47b7bc5830643e31dbed82e0375bf9b26559,15,12,0.8
scidocs,task1_larger,ms1_drop_mutual,0a40663fdcf7c5fb7cfc459693116c41309e7eca,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,0bf046038a555bc848030a28530f9836e5611b96,14,18,0.7777777777777778
scidocs,task1_larger,ms1_drop_mutual,0bfa2ab02f3c9a9fe06fcebf34bd8f371e206512,7,8,0.875
scidocs,task1_larger,ms1_drop_mutual,100636ca50edf63d4336bb071f3e172cb0ebccaa,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,129397ed6557da93db5ba18cf112ee7b0a7927d8,6,7,0.8571428571428571
scidocs,task1_larger,ms1_drop_mutual,19115f66f6ac1c02568bbb38eceedfa3521a8cc2,7,7,0.75
scidocs,task1_larger,ms1_drop_mutual,191ea925c2115755b44380c99d84f4a1099b4dcd,12,11,0.9166666666666666
scidocs,task1_larger,ms1_drop_mutual,1a66df57f88e689438d505474eff73e3a9180c5b,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,232427099d4a8acf1dc29efc852f09c5964e6165,9,9,1.0
scidocs,task1_larger,ms1_drop_mutual,23386571ed332e4a465c0a6fa899f310caa217c8,5,5,1.0
scidocs,task1_larger,ms1_drop_mutual,23a7c8d9f142184d28e56b0751e172fef6539275,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,26ebc1b9e21db68d5abf01acd2a0c38d260c65a1,13,13,1.0
scidocs,task1_larger,ms1_drop_mutual,271a4077c037b86fb7daf6bff3e66682322ff7d7,7,7,1.0
scidocs,task1_larger,ms1_drop_mutual,281b6888d5df1dddb350fac4e9be5c8272519109,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,28e0707528f78fecb26fe7f003d94f6a5de32b98,3,3,1.0
scidocs,task1_larger,ms1_drop_mutual,2bd338ef8751b62d23e53fbb44d67042d634da2f,30,32,0.8235294117647058
scidocs,task1_larger,ms1_drop_mutual,30c9a7660281ad8e4538ff9beb20282c74fac810,12,10,0.6923076923076923
scidocs,task1_larger,ms1_drop_mutual,3136f52540fb7925998eff94e9c016d2e1a6fe12,14,15,0.9333333333333333
scidocs,task1_larger,ms1_drop_mutual,335ad0ff82c728aca99fb0059c607cb18129526f,1,1,1.0
scidocs,task1_larger,ms1_drop_mutual,3565d884735ead613a5aa0903f06a2cc86d05b6b,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,370fda29c5aaff285311a87824c5f28db33da021,6,6,1.0
scidocs,task1_larger,ms1_drop_mutual,373f76633cc1f6c7a421e31c989842021a52fca4,13,13,1.0
scidocs,task1_larger,ms1_drop_mutual,382bbb79d7ffda63395db3d9b4ebce55d0b2f038,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,399acab2bee6eccbfffe4a2ce688b6b1075e9c5e,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,3a63667284dc8b9687ed1620406030bfe39af3c9,3,4,0.75
scidocs,task1_larger,ms1_drop_mutual,3b198869df03d98b81c0c882753845a3bca36c63,3,3,1.0
scidocs,task1_larger,ms1_drop_mutual,3be10c45163c61dfb9f250412699b3f8cb0ada1d,1,1,1.0
scidocs,task1_larger,ms1_drop_mutual,3d23666c6d97d6ba3c86044d83c697821084bed6,10,11,0.9090909090909091
scidocs,task1_larger,ms1_drop_mutual,3f95e155b1c40911149fe994197a502ef44ebbbe,1,1,1.0
scidocs,task1_larger,ms1_drop_mutual,43da9037d50745002195abb864243ecc75d4b040,17,16,0.8333333333333334
scidocs,task1_larger,ms1_drop_mutual,44a56dc083e3e2b07f11aae29c1ee560f46efa4a,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,458f1428273254fc5dd399f3c104f507680ddd54,1,1,1.0
scidocs,task1_larger,ms1_drop_mutual,4649e3279edf653135f1f31da3e242ba451a93de,20,21,0.9523809523809523
scidocs,task1_larger,ms1_drop_mutual,4715401473dca02ebaa5bdd4d4003705ed91c380,17,17,1.0
scidocs,task1_larger,ms1_drop_mutual,4ab6e67519411dbdb69c6111a3b8d5f334ebb579,4,4,1.0
scidocs,task1_larger,ms1_drop_mutual,4b80771429b786ea87740738378ba1eb1504a57f,7,0,0.0
scidocs,task1_larger,ms1_drop_mutual,566c89a1ace18f57ac3212e6d62634b501990b31,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,59e2037f5079794cb9128c7f0900a568ced14c2a,5,5,1.0
scidocs,task1_larger,ms1_drop_mutual,5a4b46ef8898610ab16a1ced6f4a976db0f1962c,8,8,1.0
scidocs,task1_larger,ms1_drop_mutual,5bb6b779de7929c573f39cd84169cafbd72e5bae,19,19,1.0
scidocs,task1_larger,ms1_drop_mutual,5e1b80b4774582b948c6dcd656daaba6724ffc2d,1,1,1.0
scidocs,task1_larger,ms1_drop_mutual,648678f1edab0d2139958070744b826d2b24c79e,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,6519bf5580fcdcc9c50fd72c6c8dc5d040d443e8,8,8,1.0
scidocs,task1_larger,ms1_drop_mutual,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,6c89453c09abde95d998f5acd244f00519472ee0,0,1,0.0
scidocs,task1_larger,ms1_drop_mutual,714c194a2fc326151b905270558aa137f9f22730,25,23,0.92
scidocs,task1_larger,ms1_drop_mutual,73d54af530d22599cc76b9785ae0a663cc694df2,23,23,1.0
scidocs,task1_larger,ms1_drop_mutual,7492683af60d02dbd658acdc61249571f8c20fc8,15,15,1.0
scidocs,task1_larger,ms1_drop_mutual,74bd4761b373447079c6e5cd31832c00fab2fa77,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,74d4bf32242a3d22df63e0cd3c7b5a0038220cd2,16,16,1.0
scidocs,task1_larger,ms1_drop_mutual,76dac031066a95715a3b116eb2094ec9bdd15171,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,7707c7aac35a4d206eb061305256452051ae4dcf,13,13,1.0
scidocs,task1_larger,ms1_drop_mutual,78495383450e02c5fe817e408726134b3084905d,0,0,1.0
scidocs,task1_larger,ms1_drop_mutual,79e13ff4a21f13d3839422568274ea84a9fe42b5,6,6,1.0
scidocs,task1_larger,ms1_drop_mutual,7a373793804ea9813d64641919e14841f927c38f,9,8,0.8888888888888888
