dataset,query_id,provider,model,prompt,orientation,judgment_mode,policy,repair,ndcg_at_k,delta_vs_unrepaired,is_cyclic,fas_weight_removed,cell_status,source
fiqa,16,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,True,0.5541529059410095,reconstructible,failure_mining_llm_v3_metrics
fiqa,16,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,True,0.5541529059410095,reconstructible,failure_mining_llm_v3_metrics
fiqa,16,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,True,0.5541529059410095,reconstructible,failure_mining_llm_v3_metrics
fiqa,16,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,True,0.5541529059410095,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,19,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.38685280723454163,0.030645620126519446,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.31546487678572877,-0.04074231032229342,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.31546487678572877,-0.04074231032229342,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.31546487678572877,-0.04074231032229342,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.3562071871080222,0.0,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.3562071871080222,0.0,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.3562071871080222,0.0,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.38685280723454163,0.030645620126519446,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.38685280723454163,0.030645620126519446,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.3010299956639812,-0.055177191444040985,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.38685280723454163,0.030645620126519446,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.3562071871080222,0.0,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.3562071871080222,0.0,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,20,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,True,0.37943318310976804,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,21,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,True,0.13980900559532863,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,23,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,True,0.6147033129564661,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.31546487678572877,0.014434881121747567,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.31546487678572877,0.014434881121747567,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.2890648263178879,-0.011965169346093318,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.2890648263178879,-0.011965169346093318,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.3010299956639812,0.0,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,25,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,True,0.5739756824058047,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,bradley_terry,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,local_kemenization,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_cohere_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,27,azure+cohere,mixed,failure_mining,debias_position,pairwise,llm_azure_pairwise,unknown,,,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,score_sum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,pagerank,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,rank_centrality,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,markov_graph_repaired,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,greedy_fas_topological,greedy,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,prior_only,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,rrf,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,combsum,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
fiqa,28,azure+cohere,mixed,failure_mining,debias_position,pairwise,borda_fuse,unknown,0.0,0.0,False,0.0,reconstructible,failure_mining_llm_v3_metrics
