dataset,regime,query_id,pair_name,method_key,metric,cutoff,greedy,ilp_scip,delta
bright,ms1,biology:7,copeland,copeland_graph_repaired,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,copeland,copeland_graph_repaired,nDCG@10,10,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,copeland,copeland_graph_repaired,nDCG@20,20,0.9578751927058927,0.9578751927058927,0.0
bright,ms1,biology:7,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:7,copeland,copeland_graph_repaired,MAP,,0.876923076923077,0.876923076923077,0.0
bright,ms1,biology:7,balance,balance_graph_repaired,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,balance,balance_graph_repaired,nDCG@10,10,0.9668342083190152,0.9668342083190152,0.0
bright,ms1,biology:7,balance,balance_graph_repaired,nDCG@20,20,0.9668342083190152,0.9668342083190152,0.0
bright,ms1,biology:7,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:7,balance,balance_graph_repaired,MAP,,0.9,0.9,0.0
bright,ms1,biology:7,markov,markov_graph_repaired,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,markov,markov_graph_repaired,nDCG@10,10,0.9708923176105698,0.9708923176105698,0.0
bright,ms1,biology:7,markov,markov_graph_repaired,nDCG@20,20,0.9708923176105698,0.9708923176105698,0.0
bright,ms1,biology:7,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:7,markov,markov_graph_repaired,MAP,,0.9111111111111111,0.9111111111111111,0.0
bright,ms1,biology:7,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.9578751927058927,0.9578751927058927,0.0
bright,ms1,biology:7,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
bright,ms1,biology:7,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.876923076923077,0.876923076923077,0.0
bright,ms1,biology:7,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.9604489504159912,0.9604489504159912,0.0
bright,ms1,biology:7,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
bright,ms1,biology:7,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.8833333333333334,0.8833333333333334,0.0
bright,ms1,biology:7,topological_repaired,topological_repaired,nDCG@5,5,1.0,1.0,0.0
bright,ms1,biology:7,topological_repaired,topological_repaired,nDCG@10,10,1.0,1.0,0.0
bright,ms1,biology:7,topological_repaired,topological_repaired,nDCG@20,20,1.0,1.0,0.0
bright,ms1,biology:7,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:7,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
bright,ms1,biology:7,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:7,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.9896062251871525,0.9896062251871525,0.0
bright,ms1,biology:7,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.9896062251871525,0.9896062251871525,0.0
bright,ms1,biology:7,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:7,priority_topological_repaired,priority_topological_repaired,MAP,,0.9666666666666666,0.9666666666666666,0.0
bright,ms1,biology:8,copeland,copeland_graph_repaired,nDCG@5,5,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,copeland,copeland_graph_repaired,nDCG@10,10,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,copeland,copeland_graph_repaired,nDCG@20,20,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,copeland,copeland_graph_repaired,MRR,,0.5,0.5,0.0
bright,ms1,biology:8,copeland,copeland_graph_repaired,MAP,,0.5,0.5,0.0
bright,ms1,biology:8,balance,balance_graph_repaired,nDCG@5,5,0.19519002499605084,0.19519002499605084,0.0
bright,ms1,biology:8,balance,balance_graph_repaired,nDCG@10,10,0.19519002499605084,0.19519002499605084,0.0
bright,ms1,biology:8,balance,balance_graph_repaired,nDCG@20,20,0.19519002499605084,0.19519002499605084,0.0
bright,ms1,biology:8,balance,balance_graph_repaired,MRR,,0.3333333333333333,0.3333333333333333,0.0
bright,ms1,biology:8,balance,balance_graph_repaired,MAP,,0.3333333333333333,0.3333333333333333,0.0
bright,ms1,biology:8,markov,markov_graph_repaired,nDCG@5,5,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,markov,markov_graph_repaired,nDCG@10,10,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,markov,markov_graph_repaired,nDCG@20,20,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,markov,markov_graph_repaired,MRR,,0.5,0.5,0.0
bright,ms1,biology:8,markov,markov_graph_repaired,MAP,,0.5,0.5,0.0
bright,ms1,biology:8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
bright,ms1,biology:8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.10253313861822189,0.10253313861822189,0.0
bright,ms1,biology:8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.07692307692307693,0.07692307692307693,0.0
bright,ms1,biology:8,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.07692307692307693,0.07692307692307693,0.0
bright,ms1,biology:8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.0,0.0,0.0
bright,ms1,biology:8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.10253313861822189,0.10253313861822189,0.0
bright,ms1,biology:8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.07692307692307693,0.07692307692307693,0.0
bright,ms1,biology:8,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.07692307692307693,0.07692307692307693,0.0
bright,ms1,biology:8,topological_repaired,topological_repaired,nDCG@5,5,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,topological_repaired,topological_repaired,nDCG@10,10,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,topological_repaired,topological_repaired,nDCG@20,20,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,topological_repaired,topological_repaired,MRR,,0.5,0.5,0.0
bright,ms1,biology:8,topological_repaired,topological_repaired,MAP,,0.5,0.5,0.0
bright,ms1,biology:8,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.24630238874073,0.24630238874073,0.0
bright,ms1,biology:8,priority_topological_repaired,priority_topological_repaired,MRR,,0.5,0.5,0.0
bright,ms1,biology:8,priority_topological_repaired,priority_topological_repaired,MAP,,0.5,0.5,0.0
bright,ms1,biology:9,copeland,copeland_graph_repaired,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:9,copeland,copeland_graph_repaired,nDCG@10,10,0.09010000865236768,0.09010000865236768,0.0
bright,ms1,biology:9,copeland,copeland_graph_repaired,nDCG@20,20,0.22131540469445773,0.21264139146044592,-0.008674013234011818
bright,ms1,biology:9,copeland,copeland_graph_repaired,MRR,,0.16666666666666666,0.16666666666666666,0.0
bright,ms1,biology:9,copeland,copeland_graph_repaired,MAP,,0.17498514557338088,0.15604575163398693,-0.01893939393939395
bright,ms1,biology:9,balance,balance_graph_repaired,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:9,balance,balance_graph_repaired,nDCG@10,10,0.07979453856244817,0.07979453856244817,0.0
bright,ms1,biology:9,balance,balance_graph_repaired,nDCG@20,20,0.20368902770548405,0.20368902770548405,0.0
bright,ms1,biology:9,balance,balance_graph_repaired,MRR,,0.125,0.125,0.0
bright,ms1,biology:9,balance,balance_graph_repaired,MAP,,0.14493464052287583,0.14493464052287583,0.0
bright,ms1,biology:9,markov,markov_graph_repaired,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:9,markov,markov_graph_repaired,nDCG@10,10,0.07311683844390994,0.0761433407173835,0.0030265022734735636
bright,ms1,biology:9,markov,markov_graph_repaired,nDCG@20,20,0.1970113275869458,0.19868472352546174,0.0016733959385159258
bright,ms1,biology:9,markov,markov_graph_repaired,MRR,,0.1,0.1111111111111111,0.0111111111111111
bright,ms1,biology:9,markov,markov_graph_repaired,MAP,,0.13660130718954247,0.1375272331154684,0.0009259259259259411
bright,ms1,biology:9,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:9,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.09010000865236768,0.09010000865236768,0.0
bright,ms1,biology:9,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.22901136041512593,0.22901136041512593,0.0
bright,ms1,biology:9,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,0.16666666666666666,0.16666666666666666,0.0
bright,ms1,biology:9,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.1994949494949495,0.1994949494949495,0.0
bright,ms1,biology:9,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:9,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.16321684709627762,0.16321684709627762,0.0
bright,ms1,biology:9,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.23157161626806738,0.23157161626806738,0.0
bright,ms1,biology:9,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,0.16666666666666666,0.16666666666666666,0.0
bright,ms1,biology:9,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.20555555555555557,0.20555555555555557,0.0
bright,ms1,biology:9,topological_repaired,topological_repaired,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:9,topological_repaired,topological_repaired,nDCG@10,10,0.0843142342558857,0.0843142342558857,0.0
bright,ms1,biology:9,topological_repaired,topological_repaired,nDCG@20,20,0.2114083309799835,0.20685561706396394,-0.004552713916019552
bright,ms1,biology:9,topological_repaired,topological_repaired,MRR,,0.14285714285714285,0.14285714285714285,0.0
bright,ms1,biology:9,topological_repaired,topological_repaired,MAP,,0.1577246283128636,0.148109243697479,-0.009615384615384609
bright,ms1,biology:9,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.0,0.0,0.0
bright,ms1,biology:9,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.0843142342558857,0.0843142342558857,0.0
bright,ms1,biology:9,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.21590467911958974,0.21229262453826575,-0.0036120545813239924
bright,ms1,biology:9,priority_topological_repaired,priority_topological_repaired,MRR,,0.14285714285714285,0.14285714285714285,0.0
bright,ms1,biology:9,priority_topological_repaired,priority_topological_repaired,MAP,,0.16984126984126982,0.1619047619047619,-0.007936507936507908
bright,ms1,biology:10,copeland,copeland_graph_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,copeland,copeland_graph_repaired,nDCG@10,10,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,copeland,copeland_graph_repaired,nDCG@20,20,0.8902811251342927,0.8902811251342927,0.0
bright,ms1,biology:10,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:10,copeland,copeland_graph_repaired,MAP,,0.7141700404858299,0.7141700404858299,0.0
bright,ms1,biology:10,balance,balance_graph_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,balance,balance_graph_repaired,nDCG@10,10,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,balance,balance_graph_repaired,nDCG@20,20,0.8867540371636321,0.8867540371636321,0.0
bright,ms1,biology:10,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:10,balance,balance_graph_repaired,MAP,,0.7071428571428571,0.7071428571428571,0.0
bright,ms1,biology:10,markov,markov_graph_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,markov,markov_graph_repaired,nDCG@10,10,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,markov,markov_graph_repaired,nDCG@20,20,0.8890235311459401,0.8890235311459401,0.0
bright,ms1,biology:10,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:10,markov,markov_graph_repaired,MAP,,0.7115384615384615,0.7115384615384615,0.0
bright,ms1,biology:10,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:10,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:10,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.9556056987235846,0.9556056987235846,0.0
bright,ms1,biology:10,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
bright,ms1,biology:10,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.8714285714285713,0.8714285714285713,0.0
bright,ms1,biology:10,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:10,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.8687949224876582,0.8687949224876582,0.0
bright,ms1,biology:10,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.9535849738060622,0.9535849738060622,0.0
bright,ms1,biology:10,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
bright,ms1,biology:10,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.8666666666666666,0.8666666666666666,0.0
bright,ms1,biology:10,topological_repaired,topological_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,topological_repaired,topological_repaired,nDCG@10,10,0.8357799744028239,0.8357799744028239,0.0
bright,ms1,biology:10,topological_repaired,topological_repaired,nDCG@20,20,0.9142542566739303,0.9142542566739303,0.0
bright,ms1,biology:10,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:10,topological_repaired,topological_repaired,MAP,,0.7669172932330827,0.7669172932330827,0.0
bright,ms1,biology:10,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:10,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.8928548828443912,0.8928548828443912,0.0
bright,ms1,biology:10,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:10,priority_topological_repaired,priority_topological_repaired,MAP,,0.7192982456140351,0.7192982456140351,0.0
bright,ms1,biology:11,copeland,copeland_graph_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:11,copeland,copeland_graph_repaired,nDCG@10,10,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,copeland,copeland_graph_repaired,nDCG@20,20,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,copeland,copeland_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:11,copeland,copeland_graph_repaired,MAP,,1.0,1.0,0.0
bright,ms1,biology:11,balance,balance_graph_repaired,nDCG@5,5,0.6992148198508501,0.6992148198508501,0.0
bright,ms1,biology:11,balance,balance_graph_repaired,nDCG@10,10,0.5214682725103094,0.5214682725103094,0.0
bright,ms1,biology:11,balance,balance_graph_repaired,nDCG@20,20,0.5214682725103094,0.5214682725103094,0.0
bright,ms1,biology:11,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:11,balance,balance_graph_repaired,MAP,,0.9166666666666666,0.9166666666666666,0.0
bright,ms1,biology:11,markov,markov_graph_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:11,markov,markov_graph_repaired,nDCG@10,10,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,markov,markov_graph_repaired,nDCG@20,20,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,markov,markov_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:11,markov,markov_graph_repaired,MAP,,1.0,1.0,0.0
bright,ms1,biology:11,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@5,5,0.639945385422766,0.639945385422766,0.0
bright,ms1,biology:11,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@10,10,0.4772656487866461,0.4772656487866461,0.0
bright,ms1,biology:11,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,nDCG@20,20,0.4772656487866461,0.4772656487866461,0.0
bright,ms1,biology:11,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MRR,,1.0,1.0,0.0
bright,ms1,biology:11,copeland_hybrid,hybrid_repaired_copeland_a0p3_minmax,MAP,,0.7555555555555555,0.7555555555555555,0.0
bright,ms1,biology:11,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@5,5,0.639945385422766,0.639945385422766,0.0
bright,ms1,biology:11,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@10,10,0.4772656487866461,0.4772656487866461,0.0
bright,ms1,biology:11,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,nDCG@20,20,0.4772656487866461,0.4772656487866461,0.0
bright,ms1,biology:11,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MRR,,1.0,1.0,0.0
bright,ms1,biology:11,balance_hybrid,hybrid_repaired_balance_a0p3_minmax,MAP,,0.7555555555555555,0.7555555555555555,0.0
bright,ms1,biology:11,topological_repaired,topological_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:11,topological_repaired,topological_repaired,nDCG@10,10,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,topological_repaired,topological_repaired,nDCG@20,20,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,topological_repaired,topological_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:11,topological_repaired,topological_repaired,MAP,,1.0,1.0,0.0
bright,ms1,biology:11,priority_topological_repaired,priority_topological_repaired,nDCG@5,5,0.7227265726449519,0.7227265726449519,0.0
bright,ms1,biology:11,priority_topological_repaired,priority_topological_repaired,nDCG@10,10,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,priority_topological_repaired,priority_topological_repaired,nDCG@20,20,0.5390031312763821,0.5390031312763821,0.0
bright,ms1,biology:11,priority_topological_repaired,priority_topological_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:11,priority_topological_repaired,priority_topological_repaired,MAP,,1.0,1.0,0.0
bright,ms1,biology:12,copeland,copeland_graph_repaired,nDCG@5,5,0.6608397947263839,0.6608397947263839,0.0
bright,ms1,biology:12,copeland,copeland_graph_repaired,nDCG@10,10,0.6973975865011866,0.6973975865011866,0.0
bright,ms1,biology:12,copeland,copeland_graph_repaired,nDCG@20,20,0.7791723042503585,0.7791723042503585,0.0
bright,ms1,biology:12,copeland,copeland_graph_repaired,MRR,,0.5,0.5,0.0
bright,ms1,biology:12,copeland,copeland_graph_repaired,MAP,,0.6750000000000002,0.6750000000000002,0.0
bright,ms1,biology:12,balance,balance_graph_repaired,nDCG@5,5,0.7860137352654724,0.7860137352654724,0.0
bright,ms1,biology:12,balance,balance_graph_repaired,nDCG@10,10,0.8090791338210652,0.8090791338210652,0.0
bright,ms1,biology:12,balance,balance_graph_repaired,nDCG@20,20,0.8885575170276612,0.8885575170276612,0.0
bright,ms1,biology:12,balance,balance_graph_repaired,MRR,,1.0,1.0,0.0
bright,ms1,biology:12,balance,balance_graph_repaired,MAP,,0.7519230769230769,0.7519230769230769,0.0
bright,ms1,biology:12,markov,markov_graph_repaired,nDCG@5,5,0.6608397947263839,0.6608397947263839,0.0
bright,ms1,biology:12,markov,markov_graph_repaired,nDCG@10,10,0.6904759031429467,0.6973975865011866,0.0069216833582398385
