provider,dataset,query_id,doc_a_id,doc_b_id,ab_category,ba_category,ab_label,ba_label,ref_wins_forward,ref_wins_reverse,agree,either_fallback
cohere,fiqa,7,542213,64899,exact,exact,A,B,True,True,True,False
cohere,fiqa,7,542213,79397,exact,exact,A,B,True,True,True,False
cohere,fiqa,7,588253,64899,exact,exact,A,B,True,True,True,False
cohere,fiqa,7,588253,79397,exact,exact,A,B,True,True,True,False
cohere,fiqa,7,64899,79397,exact,exact,B,A,False,False,True,False
azure,fiqa,7,202114,227757,exact,exact,B,A,False,False,True,False
azure,fiqa,7,202114,253210,exact,exact,A,B,True,True,True,False
azure,fiqa,7,202114,297841,exact,exact,A,B,True,True,True,False
azure,fiqa,7,202114,338700,exact,exact,B,A,False,False,True,False
azure,fiqa,7,202114,483385,exact,exact,B,A,False,False,True,False
azure,fiqa,7,202114,542213,exact,exact,B,A,False,False,True,False
azure,fiqa,7,202114,588253,exact,exact,B,A,False,False,True,False
azure,fiqa,7,202114,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,202114,79397,exact,exact,B,A,False,False,True,False
azure,fiqa,7,227757,253210,exact,exact,A,B,True,True,True,False
azure,fiqa,7,227757,297841,exact,exact,A,B,True,True,True,False
azure,fiqa,7,227757,338700,exact,exact,B,A,False,False,True,False
azure,fiqa,7,227757,483385,exact,exact,B,A,False,False,True,False
azure,fiqa,7,227757,542213,exact,exact,B,A,False,False,True,False
azure,fiqa,7,227757,588253,exact,exact,B,A,False,False,True,False
azure,fiqa,7,227757,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,227757,79397,exact,exact,A,B,True,True,True,False
azure,fiqa,7,253210,297841,exact,exact,B,A,False,False,True,False
azure,fiqa,7,253210,338700,exact,exact,B,A,False,False,True,False
azure,fiqa,7,253210,483385,exact,exact,B,A,False,False,True,False
azure,fiqa,7,253210,542213,exact,exact,B,A,False,False,True,False
azure,fiqa,7,253210,588253,exact,exact,B,A,False,False,True,False
azure,fiqa,7,253210,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,253210,79397,exact,exact,B,A,False,False,True,False
azure,fiqa,7,297841,338700,exact,exact,B,A,False,False,True,False
azure,fiqa,7,297841,483385,exact,exact,B,A,False,False,True,False
azure,fiqa,7,297841,542213,exact,exact,B,A,False,False,True,False
azure,fiqa,7,297841,588253,exact,exact,B,A,False,False,True,False
azure,fiqa,7,297841,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,297841,79397,exact,exact,B,A,False,False,True,False
azure,fiqa,7,338700,483385,exact,exact,A,B,True,True,True,False
azure,fiqa,7,338700,542213,exact,exact,B,B,False,True,False,False
azure,fiqa,7,338700,588253,exact,exact,A,B,True,True,True,False
azure,fiqa,7,338700,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,338700,79397,exact,exact,A,B,True,True,True,False
azure,fiqa,7,483385,542213,exact,exact,B,A,False,False,True,False
azure,fiqa,7,483385,588253,exact,exact,A,A,True,False,False,False
azure,fiqa,7,483385,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,483385,79397,exact,exact,A,B,True,True,True,False
azure,fiqa,7,542213,588253,exact,exact,A,A,True,False,False,False
azure,fiqa,7,542213,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,542213,79397,exact,exact,A,B,True,True,True,False
azure,fiqa,7,588253,64899,exact,exact,A,B,True,True,True,False
azure,fiqa,7,588253,79397,exact,exact,A,B,True,True,True,False
azure,fiqa,7,64899,79397,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,167494,250498,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,167494,283505,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,167494,313361,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,167494,330,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,167494,451020,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,167494,466442,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,167494,525149,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,167494,540634,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,167494,562176,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,250498,283505,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,250498,313361,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,250498,330,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,250498,451020,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,250498,466442,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,250498,525149,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,250498,540634,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,250498,562176,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,283505,313361,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,283505,330,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,283505,451020,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,283505,466442,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,283505,525149,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,283505,540634,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,283505,562176,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,313361,330,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,313361,451020,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,313361,466442,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,313361,525149,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,313361,540634,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,313361,562176,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,330,451020,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,330,466442,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,330,525149,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,330,540634,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,330,562176,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,451020,466442,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,451020,525149,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,451020,540634,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,451020,562176,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,466442,525149,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,466442,540634,exact,exact,A,B,True,True,True,False
cohere,fiqa,9,466442,562176,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,525149,540634,exact,exact,B,B,False,True,False,False
cohere,fiqa,9,525149,562176,exact,exact,B,A,False,False,True,False
cohere,fiqa,9,540634,562176,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,250498,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,283505,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,313361,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,330,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,451020,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,466442,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,525149,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,540634,exact,exact,B,A,False,False,True,False
azure,fiqa,9,167494,562176,exact,exact,B,A,False,False,True,False
azure,fiqa,9,250498,283505,exact,exact,A,A,True,False,False,False
azure,fiqa,9,250498,313361,exact,exact,B,A,False,False,True,False
azure,fiqa,9,250498,330,exact,exact,B,A,False,False,True,False
azure,fiqa,9,250498,451020,exact,exact,A,B,True,True,True,False
azure,fiqa,9,250498,466442,exact,exact,A,A,True,False,False,False
azure,fiqa,9,250498,525149,exact,exact,A,B,True,True,True,False
azure,fiqa,9,250498,540634,exact,exact,A,B,True,True,True,False
azure,fiqa,9,250498,562176,exact,exact,B,A,False,False,True,False
azure,fiqa,9,283505,313361,exact,exact,B,A,False,False,True,False
azure,fiqa,9,283505,330,exact,exact,B,A,False,False,True,False
azure,fiqa,9,283505,451020,exact,exact,A,B,True,True,True,False
azure,fiqa,9,283505,466442,exact,exact,A,A,True,False,False,False
azure,fiqa,9,283505,525149,exact,exact,A,B,True,True,True,False
azure,fiqa,9,283505,540634,exact,exact,A,B,True,True,True,False
azure,fiqa,9,283505,562176,exact,exact,B,A,False,False,True,False
azure,fiqa,9,313361,330,exact,exact,A,A,True,False,False,False
azure,fiqa,9,313361,451020,exact,exact,A,B,True,True,True,False
azure,fiqa,9,313361,466442,exact,exact,A,B,True,True,True,False
azure,fiqa,9,313361,525149,exact,exact,A,B,True,True,True,False
azure,fiqa,9,313361,540634,exact,exact,A,B,True,True,True,False
azure,fiqa,9,313361,562176,exact,exact,A,B,True,True,True,False
azure,fiqa,9,330,451020,exact,exact,A,B,True,True,True,False
azure,fiqa,9,330,466442,exact,exact,A,B,True,True,True,False
azure,fiqa,9,330,525149,exact,exact,A,B,True,True,True,False
azure,fiqa,9,330,540634,exact,exact,A,B,True,True,True,False
azure,fiqa,9,330,562176,exact,exact,A,B,True,True,True,False
azure,fiqa,9,451020,466442,exact,exact,A,A,True,False,False,False
azure,fiqa,9,451020,525149,exact,exact,B,A,False,False,True,False
azure,fiqa,9,451020,540634,exact,exact,A,B,True,True,True,False
azure,fiqa,9,451020,562176,exact,exact,B,A,False,False,True,False
azure,fiqa,9,466442,525149,exact,exact,A,A,True,False,False,False
azure,fiqa,9,466442,540634,exact,exact,B,A,False,False,True,False
azure,fiqa,9,466442,562176,exact,exact,B,A,False,False,True,False
azure,fiqa,9,525149,540634,exact,exact,B,A,False,False,True,False
azure,fiqa,9,525149,562176,exact,exact,B,A,False,False,True,False
azure,fiqa,9,540634,562176,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,135196,354314,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,135196,400230,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,135196,413229,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,135196,552216,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,135196,591416,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,135196,598834,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,135196,6503,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,135196,8854,exact,exact,B,B,False,True,False,False
cohere,fiqa,11,135196,98636,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,354314,400230,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,354314,413229,exact,exact,B,B,False,True,False,False
cohere,fiqa,11,354314,552216,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,354314,591416,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,354314,598834,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,354314,6503,exact,exact,A,A,True,False,False,False
cohere,fiqa,11,354314,8854,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,354314,98636,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,400230,413229,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,400230,552216,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,400230,591416,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,400230,598834,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,400230,6503,exact,exact,A,A,True,False,False,False
cohere,fiqa,11,400230,8854,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,400230,98636,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,413229,552216,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,413229,591416,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,413229,598834,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,413229,6503,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,413229,8854,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,413229,98636,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,552216,591416,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,552216,598834,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,552216,6503,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,552216,8854,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,552216,98636,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,591416,598834,exact,exact,A,A,True,False,False,False
cohere,fiqa,11,591416,6503,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,591416,8854,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,591416,98636,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,598834,6503,exact,exact,A,B,True,True,True,False
cohere,fiqa,11,598834,8854,exact,exact,A,A,True,False,False,False
cohere,fiqa,11,598834,98636,exact,exact,A,A,True,False,False,False
cohere,fiqa,11,6503,8854,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,6503,98636,exact,exact,B,A,False,False,True,False
cohere,fiqa,11,8854,98636,exact,exact,A,B,True,True,True,False
azure,fiqa,11,135196,354314,exact,exact,A,A,True,False,False,False
azure,fiqa,11,135196,400230,exact,exact,A,B,True,True,True,False
azure,fiqa,11,135196,413229,exact,exact,A,B,True,True,True,False
azure,fiqa,11,135196,552216,exact,exact,A,B,True,True,True,False
azure,fiqa,11,135196,591416,exact,exact,B,A,False,False,True,False
azure,fiqa,11,135196,598834,exact,exact,A,B,True,True,True,False
azure,fiqa,11,135196,6503,exact,exact,A,B,True,True,True,False
azure,fiqa,11,135196,8854,exact,exact,B,A,False,False,True,False
azure,fiqa,11,135196,98636,exact,exact,A,B,True,True,True,False
azure,fiqa,11,354314,400230,exact,exact,B,B,False,True,False,False
azure,fiqa,11,354314,413229,exact,exact,B,B,False,True,False,False
azure,fiqa,11,354314,552216,exact,exact,B,A,False,False,True,False
azure,fiqa,11,354314,591416,exact,exact,B,A,False,False,True,False
azure,fiqa,11,354314,598834,exact,exact,A,B,True,True,True,False
azure,fiqa,11,354314,6503,exact,exact,A,B,True,True,True,False
azure,fiqa,11,354314,8854,exact,exact,B,A,False,False,True,False
azure,fiqa,11,354314,98636,exact,exact,B,A,False,False,True,False
azure,fiqa,11,400230,413229,exact,exact,B,B,False,True,False,False
azure,fiqa,11,400230,552216,exact,exact,B,A,False,False,True,False
azure,fiqa,11,400230,591416,exact,exact,B,A,False,False,True,False
azure,fiqa,11,400230,598834,exact,exact,A,B,True,True,True,False
azure,fiqa,11,400230,6503,exact,exact,A,B,True,True,True,False
azure,fiqa,11,400230,8854,exact,exact,B,A,False,False,True,False
azure,fiqa,11,400230,98636,exact,exact,B,A,False,False,True,False
azure,fiqa,11,413229,552216,exact,exact,B,A,False,False,True,False
azure,fiqa,11,413229,591416,exact,exact,B,A,False,False,True,False
azure,fiqa,11,413229,598834,exact,exact,B,B,False,True,False,False
azure,fiqa,11,413229,6503,exact,exact,A,B,True,True,True,False
azure,fiqa,11,413229,8854,exact,exact,B,A,False,False,True,False
azure,fiqa,11,413229,98636,exact,exact,B,A,False,False,True,False
azure,fiqa,11,552216,591416,exact,exact,A,A,True,False,False,False
azure,fiqa,11,552216,598834,exact,exact,A,B,True,True,True,False
azure,fiqa,11,552216,6503,exact,exact,A,B,True,True,True,False
azure,fiqa,11,552216,8854,exact,exact,B,B,False,True,False,False
azure,fiqa,11,552216,98636,exact,exact,A,B,True,True,True,False
azure,fiqa,11,591416,598834,exact,exact,A,B,True,True,True,False
azure,fiqa,11,591416,6503,exact,exact,A,B,True,True,True,False
azure,fiqa,11,591416,8854,exact,exact,A,B,True,True,True,False
azure,fiqa,11,591416,98636,exact,exact,A,B,True,True,True,False
azure,fiqa,11,598834,6503,exact,exact,A,B,True,True,True,False
azure,fiqa,11,598834,8854,exact,exact,B,A,False,False,True,False
azure,fiqa,11,598834,98636,exact,exact,B,A,False,False,True,False
azure,fiqa,11,6503,8854,exact,exact,B,A,False,False,True,False
azure,fiqa,11,6503,98636,exact,exact,B,A,False,False,True,False
azure,fiqa,11,8854,98636,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,116009,152027,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,116009,326717,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,116009,338700,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,116009,363495,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,116009,390368,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,116009,513362,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,116009,588327,exact,exact,B,B,False,True,False,False
cohere,fiqa,12,116009,71987,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,116009,85622,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,152027,326717,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,152027,338700,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,152027,363495,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,152027,390368,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,152027,513362,exact,exact,B,B,False,True,False,False
cohere,fiqa,12,152027,588327,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,152027,71987,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,152027,85622,exact,exact,B,B,False,True,False,False
cohere,fiqa,12,326717,338700,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,326717,363495,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,326717,390368,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,326717,513362,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,326717,588327,exact,exact,B,B,False,True,False,False
cohere,fiqa,12,326717,71987,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,326717,85622,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,338700,363495,exact,exact,A,A,True,False,False,False
cohere,fiqa,12,338700,390368,exact,exact,B,B,False,True,False,False
cohere,fiqa,12,338700,513362,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,338700,588327,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,338700,71987,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,338700,85622,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,363495,390368,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,363495,513362,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,363495,588327,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,363495,71987,exact,exact,A,A,True,False,False,False
cohere,fiqa,12,363495,85622,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,390368,513362,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,390368,588327,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,390368,71987,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,390368,85622,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,513362,588327,exact,exact,A,B,True,True,True,False
cohere,fiqa,12,513362,71987,exact,exact,B,B,False,True,False,False
cohere,fiqa,12,513362,85622,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,588327,71987,exact,exact,B,A,False,False,True,False
cohere,fiqa,12,588327,85622,exact,exact,B,A,False,False,True,False
