order,query_id,split,method,budget,budget_frac,ndcg,delta_vs_bm25,topk_overlap_vs_exhaustive,topk_overlap_vs_bm25,kendall_tau_vs_exhaustive
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,5,0.047619047619047616,0.9896062251871525,0.018713907576582645,0.8181818181818182,1.0,0.6952380952380952
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,5,0.047619047619047616,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,10,0.09523809523809523,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,10,0.09523809523809523,0.9747429528567879,0.0038506352462180926,0.6666666666666666,0.8181818181818182,0.5238095238095238
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,10,0.09523809523809523,0.9818483242455303,0.010956006634960436,0.6666666666666666,0.8181818181818182,0.5238095238095238
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,10,0.09523809523809523,0.9818483242455303,0.010956006634960436,0.6666666666666666,0.8181818181818182,0.6190476190476191
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,10,0.09523809523809523,0.9896062251871525,0.018713907576582645,0.6666666666666666,0.8181818181818182,0.6571428571428571
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,10,0.09523809523809523,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,21,0.2,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,21,0.2,0.9896062251871525,0.018713907576582645,0.8181818181818182,0.8181818181818182,0.7904761904761904
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,21,0.2,1.0,0.02910768238943018,0.8181818181818182,0.6666666666666666,0.8285714285714286
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,21,0.2,0.9818483242455303,0.010956006634960436,0.8181818181818182,0.8181818181818182,0.7523809523809524
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,21,0.2,0.9818483242455303,0.010956006634960436,1.0,0.8181818181818182,0.8285714285714286
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,21,0.2,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,42,0.4,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,42,0.4,0.975788054854922,0.004895737244352216,1.0,0.8181818181818182,0.7523809523809524
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,42,0.4,1.0,0.02910768238943018,0.8181818181818182,0.6666666666666666,0.7904761904761904
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,42,0.4,0.975788054854922,0.004895737244352216,1.0,0.8181818181818182,0.7714285714285715
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,42,0.4,0.975788054854922,0.004895737244352216,1.0,0.8181818181818182,0.7523809523809524
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,42,0.4,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,63,0.6,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,63,0.6,1.0,0.02910768238943018,1.0,0.8181818181818182,0.7714285714285715
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,63,0.6,1.0,0.02910768238943018,1.0,0.8181818181818182,0.9809523809523809
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,63,0.6,1.0,0.02910768238943018,1.0,0.8181818181818182,0.7523809523809524
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,63,0.6,1.0,0.02910768238943018,1.0,0.8181818181818182,0.8095238095238095
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,63,0.6,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,initial_bm25,105,1.0,0.9708923176105698,0.0,0.8181818181818182,1.0,0.6190476190476191
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,sparse_copeland,105,1.0,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,pure_bt_no_prior,105,1.0,1.0,0.02910768238943018,1.0,0.8181818181818182,0.9809523809523809
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,fixed_blend,105,1.0,1.0,0.02910768238943018,1.0,0.8181818181818182,0.9428571428571428
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,regularized_bt,105,1.0,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,0daf48d0ce4e4200a753c28519f5761b160944fb,test,exhaustive,105,1.0,1.0,0.02910768238943018,1.0,0.8181818181818182,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,0,0.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,0,0.0,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,1,0.009523809523809525,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,1,0.009523809523809525,0.6608397947263839,-0.20795512776127434,0.8181818181818182,0.8181818181818182,0.4857142857142857
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,1,0.009523809523809525,0.6608397947263839,-0.20795512776127434,0.8181818181818182,0.8181818181818182,0.4857142857142857
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,1,0.009523809523809525,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4857142857142857
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,1,0.009523809523809525,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4857142857142857
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,1,0.009523809523809525,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,5,0.047619047619047616,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,5,0.047619047619047616,0.9512312000626861,0.08243627757502792,0.6666666666666666,0.6666666666666666,0.6571428571428571
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,5,0.047619047619047616,0.9512312000626861,0.08243627757502792,0.6666666666666666,0.6666666666666666,0.6571428571428571
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,5,0.047619047619047616,0.9668342083190152,0.09803928583135701,0.8181818181818182,0.8181818181818182,0.638095238095238
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,5,0.047619047619047616,0.8687949224876582,0.0,0.6666666666666666,1.0,0.6190476190476191
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,5,0.047619047619047616,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,10,0.09523809523809523,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,10,0.09523809523809523,0.7870111744655099,-0.08178374802214827,0.6666666666666666,0.42857142857142855,0.5428571428571428
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,10,0.09523809523809523,0.7426050123677904,-0.1261899101198678,0.6666666666666666,0.42857142857142855,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,10,0.09523809523809523,0.9668342083190152,0.09803928583135701,0.8181818181818182,0.6666666666666666,0.7523809523809524
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,10,0.09523809523809523,0.8687949224876582,0.0,0.8181818181818182,0.6666666666666666,0.638095238095238
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,10,0.09523809523809523,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,21,0.2,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,21,0.2,0.9121559825872436,0.0433610600995854,0.8181818181818182,0.5384615384615384,0.6952380952380952
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,21,0.2,0.9565912771023182,0.08779635461465995,0.6666666666666666,0.42857142857142855,0.6761904761904762
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,21,0.2,0.975788054854922,0.10699313236726382,0.8181818181818182,0.5384615384615384,0.7714285714285715
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,21,0.2,0.9668342083190152,0.09803928583135701,1.0,0.6666666666666666,0.7904761904761904
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,21,0.2,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,42,0.4,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,42,0.4,0.9565912771023182,0.08779635461465995,0.6666666666666666,0.42857142857142855,0.6571428571428571
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,42,0.4,0.975788054854922,0.10699313236726382,0.8181818181818182,0.5384615384615384,0.7904761904761904
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,42,0.4,0.975788054854922,0.10699313236726382,0.6666666666666666,0.42857142857142855,0.6952380952380952
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,42,0.4,0.975788054854922,0.10699313236726382,0.8181818181818182,0.5384615384615384,0.7714285714285715
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,42,0.4,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,63,0.6,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,63,0.6,0.9505310077117098,0.08173608522405162,0.6666666666666666,0.5384615384615384,0.6952380952380952
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,63,0.6,0.9818483242455303,0.11305340175787204,0.8181818181818182,0.5384615384615384,0.8476190476190476
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,63,0.6,0.9818483242455303,0.11305340175787204,0.6666666666666666,0.5384615384615384,0.7333333333333333
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,63,0.6,0.9818483242455303,0.11305340175787204,0.8181818181818182,0.5384615384615384,0.7904761904761904
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,63,0.6,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,initial_bm25,105,1.0,0.8687949224876582,0.0,0.6666666666666666,1.0,0.4666666666666667
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,sparse_copeland,105,1.0,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,pure_bt_no_prior,105,1.0,1.0,0.13120507751234178,0.8181818181818182,0.5384615384615384,0.9428571428571428
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,fixed_blend,105,1.0,1.0,0.13120507751234178,1.0,0.6666666666666666,0.9619047619047619
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,regularized_bt,105,1.0,1.0,0.13120507751234178,1.0,0.6666666666666666,0.9428571428571428
random,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,test,exhaustive,105,1.0,1.0,0.13120507751234178,1.0,0.6666666666666666,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,0,0.0,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,0,0.0,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,0,0.0,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,0,0.0,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,0,0.0,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,exhaustive,0,0.0,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,1,0.009523809523809525,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,1,0.009523809523809525,0.5385571503019203,-0.0679179148918212,0.5384615384615384,1.0,0.29523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,1,0.009523809523809525,0.5385571503019203,-0.0679179148918212,0.5384615384615384,1.0,0.29523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,1,0.009523809523809525,0.5829633123996398,-0.02351175279410167,0.5384615384615384,1.0,0.3333333333333333
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,1,0.009523809523809525,0.5829633123996398,-0.02351175279410167,0.5384615384615384,1.0,0.3333333333333333
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,exhaustive,1,0.009523809523809525,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,5,0.047619047619047616,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,5,0.047619047619047616,0.5892989779209329,-0.017176087272808616,0.6666666666666666,0.8181818181818182,0.37142857142857144
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,5,0.047619047619047616,0.5448928158232134,-0.06158224937052814,0.6666666666666666,0.8181818181818182,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,5,0.047619047619047616,0.6128107307150344,0.006335665521292944,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,5,0.047619047619047616,0.6128107307150344,0.006335665521292944,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,exhaustive,5,0.047619047619047616,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,10,0.09523809523809523,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,10,0.09523809523809523,0.6217645772509411,0.015289512057199639,0.6666666666666666,0.6666666666666666,0.5047619047619047
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,10,0.09523809523809523,0.73164900573283,0.12517394053908848,0.6666666666666666,0.6666666666666666,0.5428571428571428
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,10,0.09523809523809523,0.5987171642521193,-0.007757900941622209,0.6666666666666666,0.8181818181818182,0.44761904761904764
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,10,0.09523809523809523,0.5987171642521193,-0.007757900941622209,0.5384615384615384,1.0,0.3904761904761905
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,exhaustive,10,0.09523809523809523,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,21,0.2,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,21,0.2,0.7607566881222602,0.15428162292851866,0.6666666666666666,0.8181818181818182,0.6190476190476191
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,21,0.2,0.6608397947263839,0.054364729532642375,0.6666666666666666,0.6666666666666666,0.6952380952380952
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,21,0.2,0.61207099478907,0.005595929595328508,0.6666666666666666,0.8181818181818182,0.5619047619047619
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,21,0.2,0.7023523796788049,0.09587731448506343,0.5384615384615384,0.8181818181818182,0.5047619047619047
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,exhaustive,21,0.2,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,42,0.4,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,42,0.4,0.7870111744655099,0.18053610927176844,0.8181818181818182,0.6666666666666666,0.7142857142857143
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,42,0.4,0.830419897363192,0.2239448321694505,1.0,0.5384615384615384,0.8666666666666667
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,42,0.4,0.7426050123677904,0.13612994717404892,0.8181818181818182,0.6666666666666666,0.6952380952380952
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,42,0.4,0.6278248466415495,0.02134978144780797,0.8181818181818182,0.6666666666666666,0.7142857142857143
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,exhaustive,42,0.4,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,63,0.6,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,63,0.6,0.8539316501572937,0.24745658496355216,0.8181818181818182,0.6666666666666666,0.8285714285714286
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,63,0.6,0.9668342083190152,0.36035914312527373,0.8181818181818182,0.6666666666666666,0.9047619047619048
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,63,0.6,0.7860137352654724,0.17953867007173085,0.8181818181818182,0.6666666666666666,0.7523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,63,0.6,0.7860137352654724,0.17953867007173085,0.8181818181818182,0.6666666666666666,0.8285714285714286
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,exhaustive,63,0.6,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,initial_bm25,105,1.0,0.6064750651937415,0.0,0.5384615384615384,1.0,0.3523809523809524
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,sparse_copeland,105,1.0,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,pure_bt_no_prior,105,1.0,0.843537875344446,0.23706281015070452,1.0,0.5384615384615384,0.9619047619047619
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,fixed_blend,105,1.0,0.7860137352654724,0.17953867007173085,1.0,0.5384615384615384,0.9619047619047619
random,1a66df57f88e689438d505474eff73e3a9180c5b,test,regularized_bt,105,1.0,0.8539316501572937,0.24745658496355216,1.0,0.5384615384615384,1.0
